date,inflation,unemployment
2012-12-01,2.6156700906317796,6.3
2013-01-01,1.0990330146053295,6.7
2013-02-01,0.14207824520136794,6.3
2013-03-01,0.5607782419870221,6.1
2013-04-01,1.0610762040241661,6.4
2013-05-01,1.056408875696876,6.4
2013-06-01,0.4478816618159375,6.2
2013-07-01,1.0856544207206242,6.3
2013-08-01,1.6102964837446965,6.2
2013-09-01,1.896363271314846,6.1
2013-10-01,1.9491154619089979,6.1
2013-11-01,2.042460059890868,5.9
2013-12-01,1.785157647400445,5.6
2014-01-01,2.1181797692267765,5.4
2014-02-01,2.3839706805384684,5.5
2014-03-01,2.3956739757774312,5.2
2014-04-01,2.1310665852975217,5.0
2014-05-01,1.8713285845053462,5.0
2014-06-01,1.6191725909805743,4.9
2014-07-01,1.225079731727704,4.7
2014-08-01,0.812659830059944,4.9
2014-09-01,0.05552661885731217,4.4
2014-10-01,-0.825621711270489,4.2
2014-11-01,-2.3247820569221624,4.6
2014-12-01,-1.7858530514027449,4.3
2015-01-01,-1.261380896200418,4.5
2015-02-01,-1.0133023363203908,4.5
2015-03-01,0.022778762422167514,4.4
2015-04-01,1.193284813426162,4.4
2015-05-01,2.784612057816734,4.3
2015-06-01,2.2768431056696756,4.2
2015-07-01,1.288535245631669,4.2
2015-08-01,1.2779358697380194,4.1
2015-09-01,0.857310299698829,4.1
2015-10-01,0.08861545223547089,4.1
2015-11-01,-0.32033721641676954,4.1
2015-12-01,-0.5854320650296486,4.1
2016-01-01,0.4910446864947537,3.7
2016-02-01,1.0592773154146495,3.8
2016-03-01,1.2931729910680445,3.9
2016-04-01,2.063475134004696,4.0
2016-05-01,2.054423697923687,3.9
2016-06-01,2.6902031198064855,4.0
2016-07-01,2.587885831042643,4.1
2016-08-01,2.2902942983699845,4.1
2016-09-01,2.053264667860651,4.2
2016-10-01,2.0029776420504484,4.1
2016-11-01,2.9139816828979,3.9
2016-12-01,2.7510168922696274,4.0
2017-01-01,2.1394440844146065,3.9
2017-02-01,2.0876997389196537,3.7
2017-03-01,1.684065889581151,3.6
2017-04-01,1.301258078043962,3.5
2017-05-01,0.5417684940923616,3.5
2017-06-01,1.0922165843415843,3.6
2017-07-01,2.277004328562445,3.5
2017-08-01,1.946197441005112,3.6
2017-09-01,2.6986592522699824,3.4
2017-10-01,2.865998232630814,3.3
2017-11-01,3.6104252677962987,3.3
2017-12-01,3.3186795280968426,3.3
2018-01-01,2.394910077691533,3.2
2018-02-01,2.916497643803114,3.3
2018-03-01,2.740230952626995,3.2
2018-04-01,2.7426776740278123,3.4
2018-05-01,2.101168118902049,3.3
2018-06-01,1.9459166241421044,3.3
2018-07-01,2.1277590261593002,3.0
2018-08-01,2.0880268006015688,3.1
2018-09-01,1.6187821118672863,3.1
2018-10-01,1.0666376291578927,3.1
2018-11-01,0.8717565802257431,3.0
2018-12-01,0.9797417247035499,3.1
2019-01-01,1.5551512909704435,3.2
2019-02-01,1.915119179962551,2.8
2019-03-01,2.011262108742725,3.1
2019-04-01,2.312249332224255,3.0
2019-05-01,2.7465120436238686,3.0
2019-06-01,2.4790219139579315,3.0
2019-07-01,1.8709709850425493,3.0
2019-08-01,1.609744995114778,3.1
2019-09-01,2.0422740338750764,2.9
2019-10-01,2.1674475171853023,3.0
2019-11-01,2.149272886398864,3.0
2019-12-01,2.1043669581637023,2.7
2020-01-01,1.1358523743604765,2.8
2020-02-01,-0.9238137826014604,2.8
2020-03-01,-1.5867580009180904,3.7
2020-04-01,-0.7055443106141069,12.3
2020-05-01,-0.0527769898799025,10.7
2020-06-01,0.5427621020105488,8.9
2020-07-01,1.6796821953030416,8.3
2020-08-01,3.3133961766204387,6.9
2020-09-01,3.8656201453970493,6.5
2020-10-01,3.303701085666607,5.8
2020-11-01,2.789110338802699,5.9
2020-12-01,2.796950028446251,5.8
